Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	82/456	1.357107e-02	8.019382e-01	0	0	1.333302e+00	5.732954e+00	CREBZF;NAB1;CHD8;IFNA2;PRDM5;EHMT1;CHD4;CHD3;GLI3;DACH1;RPS6KA5;ZMYM2;MECOM;TRIM28;BASP1;MYB;EPC1;KMT5A;TP63;PIAS4;NKX6-2;SMARCC2;PARP1;MSX2;ZNF282;FBXW11;FOXL2;CBFA2T2;SIRT1;FOXP2;DKK3;ILF3;NCOR1;BRMS1;KAT6B;PSPC1;TRAF6;PAX9;CRY2;TIMELESS;GAS6;ZFPM2;ZMYND11;CLOCK;HDAC4;CALCA;SET;NOTCH1;CTBP1;GATA3;NPAS1;GLIS2;TCEAL7;SBNO2;MTA1;BAHD1;ZNF703;TBX20;HES1;ZNF423;SMARCE1;HEXIM2;JUN;UBE2I;CBX3;PHF12;WWP1;PA2G4;NR0B2;HEYL;MLXIPL;REST;BCL3;BHLHE40;PDCD4;TAF7;BCOR;RBAK;RCOR3;TRIM33;RCOR1;GZF1
GO_Biological_Process_2023	Non-Membrane-Bounded Organelle Assembly (GO:0140694)	29/135	1.380460e-02	8.019382e-01	0	0	1.658432e+00	7.102656e+00	FLII;LMOD1;FITM2;ZFYVE1;C9ORF72;ATXN2;DHX37;RCC1;PGM5;FARP2;RBM14;YTHDF1;STARD9;TMOD2;HAUS4;RC3H1;PRRC2C;INO80;HAUS5;ZAR1;NCOR1;TUBGCP3;DHX29;TUBGCP4;MAPT;ASB2;SFI1;CDS2;RPS23
GO_Biological_Process_2023	Regulation Of Cellular Response To Stress (GO:0080135)	24/107	1.420946e-02	8.019382e-01	0	0	1.752076e+00	7.453063e+00	PRKN;INO80B;INO80E;CREBBP;TAF12;TRRAP;MCRS1;TAF10;INO80;SGF29;SIRT1;TAF5L;SUPT3H;YY1;CDK9;TADA2B;DNAJB1;UBE2N;TAF7;KMT5A;SUPT20H;MAPT;TAF4;ATXN7L3
GO_Biological_Process_2023	mRNA Catabolic Process (GO:0006402)	12/43	1.425626e-02	8.019382e-01	0	0	2.342688e+00	9.957733e+00	UPF1;RNH1;EXOSC10;DHX34;THRAP3;XRN2;RC3H1;NUDT16;METTL16;LSM5;NUDT16L1;ZFP36L2
GO_Biological_Process_2023	Positive Regulation Of Binding (GO:0051099)	21/91	1.532198e-02	8.019382e-01	0	0	1.817228e+00	7.593227e+00	PRKN;LRP1;KDM4D;NVL;EPB41;HFE;CAV1;PON1;PLAUR;EDF1;IDE;PSEN1;PKD1;ADD2;HIPK2;SKI;TIAM1;FLOT1;PIN1;HES1;DACT1
GO_Biological_Process_2023	Regulation Of RNA Metabolic Process (GO:0051252)	21/91	1.532198e-02	8.019382e-01	0	0	1.817228e+00	7.593227e+00	AHNAK;TAF12;TRRAP;TAF10;RC3H1;ILDR2;MITF;SGF29;SUPT3H;TAF5L;PTBP3;TADA2B;PTBP1;NOVA2;PCBP2;PDE3A;ZNF326;SUPT20H;HNRNPA1;RBM12;ATXN7L3
GO_Biological_Process_2023	Positive Regulation Of Protein Binding (GO:0032092)	15/59	1.594133e-02	8.019382e-01	0	0	2.063784e+00	8.541674e+00	PRKN;LRP1;NVL;EPB41;HFE;CAV1;IDE;PSEN1;PKD1;ADD2;HIPK2;TIAM1;FLOT1;PIN1;DACT1
GO_Biological_Process_2023	TOR Signaling (GO:0031929)	9/29	1.599339e-02	8.019382e-01	0	0	2.722238e+00	1.125803e+01	FLCN;CCDC88A;LARP1;RPS6KB2;EIF4EBP2;LAMTOR2;GATA3;LAMTOR4;LAMTOR3
GO_Biological_Process_2023	Positive Regulation Of Microtubule Polymerization (GO:0031116)	9/29	1.599339e-02	8.019382e-01	0	0	2.722238e+00	1.125803e+01	PAK1;CLIP1;NUMA1;NAV3;FES;SLAIN2;RAC1;MAPT;CKAP5
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Proliferation (GO:0060043)	7/20	1.653672e-02	8.019382e-01	0	0	3.256410e+00	1.335836e+01	NOTCH1;ERBB4;TBX20;GLI1;TBX5;ZFPM2;TGFBR1
GO_Biological_Process_2023	Regulation Of Membrane Depolarization (GO:0003254)	7/20	1.653672e-02	8.019382e-01	0	0	3.256410e+00	1.335836e+01	HCN4;CAMK2D;GJA5;FHL1;GPD1L;TBX5;SCN3B
GO_Biological_Process_2023	Regulation Of Protein Localization To Cell Periphery (GO:1904375)	7/20	1.653672e-02	8.019382e-01	0	0	3.256410e+00	1.335836e+01	VAMP8;MMP14;STX8;SIRT6;GBP1;MISP;INS
GO_Biological_Process_2023	Negative Regulation Of JNK Cascade (GO:0046329)	10/34	1.680118e-02	8.019382e-01	0	0	2.520892e+00	1.030114e+01	PRKN;NCOR1;MECOM;NPPA;PDCD4;SIRPA;ZMYND11;DUSP16;ANKS1B;DACT1
GO_Biological_Process_2023	Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543)	11/39	1.713667e-02	8.019382e-01	0	0	2.377126e+00	9.666664e+00	FGF16;FIBP;FGF7;CHURC1;FLRT2;FLRT3;KIF16B;FGF18;FRS2;FGFR3;FGF4
GO_Biological_Process_2023	Androgen Biosynthetic Process (GO:0006702)	4/8	1.766494e-02	8.019382e-01	0	0	6.044397e+00	2.439624e+01	SRD5A2;HSD3B1;HSD17B3;HSD17B6
GO_Biological_Process_2023	Embryonic Placenta Development (GO:0001892)	4/8	1.766494e-02	8.019382e-01	0	0	6.044397e+00	2.439624e+01	WNT7B;TFEB;PKD2;PKD1
GO_Biological_Process_2023	Cellular Response To Nitrogen Compound (GO:1901699)	6/16	1.829600e-02	8.019382e-01	0	0	3.627927e+00	1.451560e+01	CPS1;DDI2;ATRX;RTF2;TIMELESS;EPG5
GO_Biological_Process_2023	Regulation Of DNA Strand Elongation (GO:0060382)	6/16	1.829600e-02	8.019382e-01	0	0	3.627927e+00	1.451560e+01	YY1;INO80B;INO80E;MCRS1;NUCKS1;INO80
GO_Biological_Process_2023	Regulation Of Protein Kinase A Signaling (GO:0010738)	6/16	1.829600e-02	8.019382e-01	0	0	3.627927e+00	1.451560e+01	AKAP12;CALCR;TCIM;AKAP7;AKAP6;AMH
GO_Biological_Process_2023	Regulation Of Triglyceride Biosynthetic Process (GO:0010866)	6/16	1.829600e-02	8.019382e-01	0	0	3.627927e+00	1.451560e+01	CNEP1R1;FITM2;SIRT1;LDLR;GPLD1;PLIN5
GO_Biological_Process_2023	Stabilization Of Membrane Potential (GO:0030322)	6/16	1.829600e-02	8.019382e-01	0	0	3.627927e+00	1.451560e+01	KCNK6;KCNK15;KCNK16;KCNK17;KCNK2;KCNK3
GO_Biological_Process_2023	Lamellipodium Assembly (GO:0030032)	8/25	1.877626e-02	8.019382e-01	0	0	2.846278e+00	1.131442e+01	P2RY12;CCDC88A;ABLIM2;SPEF1;CDH13;RAC1;WHAMM;PARVB
GO_Biological_Process_2023	Negative Regulation Of Response To Endoplasmic Reticulum Stress (GO:1903573)	8/25	1.877626e-02	8.019382e-01	0	0	2.846278e+00	1.131442e+01	PRKN;XBP1;UBXN1;WFS1;RACK1;AQP11;TMBIM6;BCL2L1
GO_Biological_Process_2023	Negative Regulation Of Smoothened Signaling Pathway (GO:0045879)	8/25	1.877626e-02	8.019382e-01	0	0	2.846278e+00	1.131442e+01	MOSMO;MGRN1;RACK1;IFT122;GLI1;GLI3;GLI2;GLIS2
GO_Biological_Process_2023	Negative Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904357)	8/25	1.877626e-02	8.019382e-01	0	0	2.846278e+00	1.131442e+01	TENM1;EXOSC10;PARP1;SRC;ERCC4;TINF2;HNRNPU;HNRNPA1
GO_Biological_Process_2023	Lipoprotein Localization (GO:0044872)	5/12	1.917235e-02	8.019382e-01	0	0	4.318193e+00	1.707537e+01	VMP1;LRP1;SAR1B;UNC119;MIA3
GO_Biological_Process_2023	Negative Regulation Of Locomotion (GO:0040013)	5/12	1.917235e-02	8.019382e-01	0	0	4.318193e+00	1.707537e+01	PIN1;FBLN1;GATA3;ELANE;PTPN2
GO_Biological_Process_2023	Negative Regulation Of Stem Cell Differentiation (GO:2000737)	5/12	1.917235e-02	8.019382e-01	0	0	4.318193e+00	1.707537e+01	REST;NOTCH1;HNRNPU;HES1;ZFP36L2
GO_Biological_Process_2023	Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569)	17/71	1.935325e-02	8.019382e-01	0	0	1.906050e+00	7.519168e+00	PIAS4;PARP1;MEAF6;TRRAP;SIRT6;SENP3;PPP4C;MRGBP;FIGNL1;SHLD2;TIMELESS;EPC1;TERF2IP;MMS19;KMT5A;TRAPPC13;BRD8
GO_Biological_Process_2023	Regulation Of Phosphorylation (GO:0042325)	19/82	1.958112e-02	8.019382e-01	0	0	1.826296e+00	7.183170e+00	LYN;KDM4D;PRKRIP1;PTGES3;STAT2;HSPB1;PSEN1;INHBA;SIRT1;BTBD10;CORO1C;UXT;FLCN;CCDC88A;DHX34;SESN2;PIN1;AMH;NOP53
GO_Biological_Process_2023	Positive Regulation Of Fat Cell Differentiation (GO:0045600)	13/50	1.993263e-02	8.019382e-01	0	0	2.126365e+00	8.325563e+00	XBP1;RARRES2;HNRNPU;SIX1;SIRT6;GDF3;INS;CREB1;SULT1E1;NOCT;AKT1;ZBTB7B;ADIG
GO_Biological_Process_2023	Lamellipodium Organization (GO:0097581)	9/30	2.003741e-02	8.019382e-01	0	0	2.592456e+00	1.013690e+01	P2RY12;CCDC88A;SNX1;ABLIM2;SPEF1;CDH13;RAC1;WHAMM;PARVB
GO_Biological_Process_2023	Negative Regulation Of Axon Extension (GO:0030517)	9/30	2.003741e-02	8.019382e-01	0	0	2.592456e+00	1.013690e+01	SEMA5A;SEMA3D;SEMA4B;SEMA6D;TRIM46;RNF6;SEMA3E;SEMA3F;DIP2B
GO_Biological_Process_2023	Negative Regulation Of Carbohydrate Metabolic Process (GO:0045912)	9/30	2.003741e-02	8.019382e-01	0	0	2.592456e+00	1.013690e+01	HDAC4;C1QTNF3;FLCN;USP7;NCOR1;C1QTNF12;SIRT6;SOGA1;INS
GO_Biological_Process_2023	Regulation Of Protein Modification Process (GO:0031399)	12/45	2.042347e-02	8.019382e-01	0	0	2.200450e+00	8.562105e+00	LYN;FLCN;CCDC88A;KDM4D;STAT2;SESN2;RABL3;HSPB1;PIN1;ATG7;NOP53;CORO1C
GO_Biological_Process_2023	Platelet Aggregation (GO:0070527)	10/35	2.060356e-02	8.019382e-01	0	0	2.419915e+00	9.394816e+00	P2RY12;FIBP;UBASH3B;ITGB3;FGG;GNAS;HSPB1;PIK3CB;TLN1;GATA1
GO_Biological_Process_2023	Protein Localization To Cilium (GO:0061512)	11/40	2.068259e-02	8.019382e-01	0	0	2.295022e+00	8.901157e+00	INVS;EHD1;TTC26;BBS1;IFT140;TCTN2;WDR19;IFT122;TTC21A;ZNF423;BBS4
GO_Biological_Process_2023	Negative Regulation Of Protein Kinase Activity (GO:0006469)	20/88	2.072352e-02	8.019382e-01	0	0	1.781173e+00	6.904692e+00	PTPRT;PTPRR;PDPK1;PRKRIP1;CAV1;HSPB1;PRKAG2;TSC2;GSKIP;ADAR;SRCIN1;CORO1C;SLC8A3;UBASH3B;GNAQ;AKT1;TAF7;EPHB2;CDK5RAP3;YWHAG
GO_Biological_Process_2023	Regulation Of Gene Expression (GO:0010468)	184/1127	2.152282e-02	8.019382e-01	0	0	1.190332e+00	4.569258e+00	TRRAP;NAB1;HFE;WWC2;JMJD1C;FGF4;YY1;UXT;FGF7;RPS6KA5;KHSRP;LAMP3;MYB;AKT1;SIRPA;ZNF326;SUPT20H;EPHB2;ATXN7L3;RAG1;NKX6-2;ZNF282;ZBTB37;RC3H1;ZNF98;MITF;PRKAB1;HCFC1;MARF1;PRKAR1A;PSPC1;KAT6B;PGR;ADNP;LMX1B;ANKRA2;EZR;CLOCK;CGGBP1;TRIM11;NOTCH2;NOTCH1;MEAF6;AIRE;DHH;SLC22A2;ILDR2;BAZ2A;GATA3;FOXO4;PSEN1;NTS;TAF5L;NPAT;LARP1;CALCR;HNRNPDL;CLEC7A;PCBP2;ZNF703;ABL1;ZBTB7B;ZNF423;RBM12;KAT14;LYN;ZNF143;CREBBP;ZNF263;NDFIP2;TIPARP;SMARCA5;MSN;BTNL3;ZBTB11;INHBA;LARP4;NR0B2;COQ7;ESR1;PUM2;TADA2B;MLXIPL;FGF16;RGCC;NAT8;CDK6;PIP;FUBP1;BHLHE40;FGF18;CNTN1;RLN2;PIN1;ZNF536;RBAK;BMPR1B;SLC2A4RG;VSX1;ZNF134;MYOM1;ZNF131;IFNA2;PRKAG1;SIX1;CHD4;PIK3CB;CHD3;SGF29;BMI1;AFF3;AFF4;SPOUT1;ROBO1;PTBP1;FLCN;ING2;HINT1;TRIM4;GPER1;RACK1;ZNF646;HMG20A;AMH;METTL16;KDM6A;NCOA2;IFNGR1;SLC2A10;ATRX;MSL2;TFEB;EDF1;BTN3A3;ASH1L;UPK3B;MED26;SIRT1;SUPT3H;TGFBR1;TAPBP;PTBP3;CLDN19;TERF2IP;AVP;MAPT;TLR6;CD46;GAS6;RBMS3;PRKN;HDAC4;PRKAA1;MYCBP;LRP1;AHNAK;ZNF195;ZBTB45;RNF6;SPTY2D1;INS;NSD3;MTA1;NOCT;ZNF506;ZNF626;AGR2;IGF2BP1;HNRNPA1;ZIM2;TAF12;MCRS1;TAF10;HNRNPAB;YY1AP1;REST;RYBP;NFIA;KANSL1;ZNF736;ATP13A2;CCDC3;ZNF335;GZF1
GO_Biological_Process_2023	Positive Regulation Of Translational Initiation (GO:0045948)	7/21	2.182968e-02	8.019382e-01	0	0	3.023633e+00	1.156384e+01	YTHDF1;SH3BGRL;LARP1;RPS6KB2;HABP4;POLR2G;UHMK1
GO_Biological_Process_2023	snRNA Metabolic Process (GO:0016073)	7/21	2.182968e-02	8.019382e-01	0	0	3.023633e+00	1.156384e+01	ZCCHC8;INTS2;MEPCE;INTS4;INTS7;MTREX;RPAP2
GO_Biological_Process_2023	C-terminal Protein Lipidation (GO:0006501)	3/5	2.290890e-02	8.019382e-01	0	0	9.064459e+00	3.422948e+01	ATG16L1;ATG7;GPLD1
GO_Biological_Process_2023	R-loop Processing (GO:0062176)	3/5	2.290890e-02	8.019382e-01	0	0	9.064459e+00	3.422948e+01	NFAT5;DDX23;PRIMPOL
GO_Biological_Process_2023	Inclusion Body Assembly (GO:0070841)	3/5	2.290890e-02	8.019382e-01	0	0	9.064459e+00	3.422948e+01	PRKN;UBD;MAPT
GO_Biological_Process_2023	Lipid Droplet Disassembly (GO:1905691)	3/5	2.290890e-02	8.019382e-01	0	0	9.064459e+00	3.422948e+01	PRKAA1;PLIN2;PNPLA2
GO_Biological_Process_2023	Negative Regulation Of Glial Cell Proliferation (GO:0060253)	3/5	2.290890e-02	8.019382e-01	0	0	9.064459e+00	3.422948e+01	SKI;NOTCH1;HES1
GO_Biological_Process_2023	Nucleotide-Excision Repair, DNA Gap Filling (GO:0006297)	3/5	2.290890e-02	8.019382e-01	0	0	9.064459e+00	3.422948e+01	POLD3;POLD1;POLE
GO_Biological_Process_2023	Pericardium Morphogenesis (GO:0003344)	3/5	2.290890e-02	8.019382e-01	0	0	9.064459e+00	3.422948e+01	NOTCH1;FLRT3;TBX20
GO_Biological_Process_2023	Positive Regulation Of Autophagy Of Mitochondrion In Response To Mitochondrial Depolarization (GO:1904925)	3/5	2.290890e-02	8.019382e-01	0	0	9.064459e+00	3.422948e+01	PRKN;TOMM7;HK2
GO_Biological_Process_2023	Positive Regulation Of Gap Junction Assembly (GO:1903598)	3/5	2.290890e-02	8.019382e-01	0	0	9.064459e+00	3.422948e+01	CNTNAP2;CAV1;TBX5
GO_Biological_Process_2023	Protein Modification By Small Protein Conjugation Or Removal (GO:0070647)	3/5	2.290890e-02	8.019382e-01	0	0	9.064459e+00	3.422948e+01	UBA6;UBD;ATG7
GO_Biological_Process_2023	Regulation Of Endoplasmic Reticulum Tubular Network Organization (GO:1903371)	3/5	2.290890e-02	8.019382e-01	0	0	9.064459e+00	3.422948e+01	TMEM33;RAB3GAP2;RAB3GAP1
GO_Biological_Process_2023	Regulation Of Epinephrine Secretion (GO:0014060)	3/5	2.290890e-02	8.019382e-01	0	0	9.064459e+00	3.422948e+01	CARTPT;VIP;ADRA2B
GO_Biological_Process_2023	Regulation Of Ventricular Cardiac Muscle Cell Membrane Depolarization (GO:0060373)	3/5	2.290890e-02	8.019382e-01	0	0	9.064459e+00	3.422948e+01	GJA5;GPD1L;SCN3B
GO_Biological_Process_2023	Response To Manganese Ion (GO:0010042)	3/5	2.290890e-02	8.019382e-01	0	0	9.064459e+00	3.422948e+01	PRKN;ATP13A2;D2HGDH
GO_Biological_Process_2023	Thiamine Transmembrane Transport (GO:0071934)	3/5	2.290890e-02	8.019382e-01	0	0	9.064459e+00	3.422948e+01	SLC44A4;SLC22A2;SLC19A3
GO_Biological_Process_2023	Microtubule Bundle Formation (GO:0001578)	13/51	2.337214e-02	8.019382e-01	0	0	2.070287e+00	7.776434e+00	TTC26;LRGUK;CFAP74;NUMA1;SPEF1;NAV1;LRRC43;CLIP1;RSPH1;TPPP3;TRIM46;TPPP;MARK4
GO_Biological_Process_2023	Negative Regulation Of Gene Expression, Epigenetic (GO:0045814)	13/51	2.337214e-02	8.019382e-01	0	0	2.070287e+00	7.776434e+00	CREBZF;USP7;CTBP1;CBX3;SMARCA5;SIRT6;BAZ2A;UBR2;BMI1;SPTY2D1;SIRT1;SDR16C5;EPC1
GO_Biological_Process_2023	Regulation Of TOR Signaling (GO:0032006)	18/78	2.356819e-02	8.019382e-01	0	0	1.816360e+00	6.807457e+00	PRKAA1;ENDOG;MIOS;ARAF;TSC2;TSC1;UBR2;SIRT1;C9ORF72;WDR24;TTI1;FLCN;NUAK1;MAPKAPK5;LAMTOR2;GAS6;LAMTOR4;LAMTOR3
GO_Biological_Process_2023	Positive Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031112)	8/26	2.382738e-02	8.019382e-01	0	0	2.687995e+00	1.004482e+01	PAK1;CLIP1;NUMA1;NAV3;FES;SLAIN2;RAC1;MAPT
GO_Biological_Process_2023	Regulation Of Protein Binding (GO:0043393)	25/118	2.474542e-02	8.019382e-01	0	0	1.628458e+00	6.023853e+00	HDAC4;PRKN;LRP1;EPB41;NVL;HFE;PSEN1;IDE;PKD1;IFIT2;ADD2;FLOT1;RACK1;AKT1;SYMPK;MARK2;DACT1;PRMT7;CAV1;GTF2F1;HIPK2;TIAM1;PIN1;TMBIM6;EFHB
GO_Biological_Process_2023	Endodermal Cell Differentiation (GO:0035987)	9/31	2.476968e-02	8.019382e-01	0	0	2.474473e+00	9.150935e+00	MMP14;COL7A1;COL12A1;COL6A1;LEO1;ITGA7;LAMB1;RTF1;INHBA
GO_Biological_Process_2023	Organic Cation Transport (GO:0015695)	9/31	2.476968e-02	8.019382e-01	0	0	2.474473e+00	9.150935e+00	SLC44A5;TSPO2;SLC44A4;SLC22A2;SLC22A18;SLC19A3;PDZK1;SLC6A3;SLC19A2
GO_Biological_Process_2023	DNA Biosynthetic Process (GO:0071897)	6/17	2.494744e-02	8.019382e-01	0	0	3.297923e+00	1.217258e+01	POLD3;RRM1;RRM2B;POLD1;SIRT1;POLE
GO_Biological_Process_2023	Regulation Of Brown Fat Cell Differentiation (GO:0090335)	6/17	2.494744e-02	8.019382e-01	0	0	3.297923e+00	1.217258e+01	FLCN;HNRNPU;SIX1;ZBTB7B;SIRT1;INS
GO_Biological_Process_2023	Response To Interferon-Alpha (GO:0035455)	6/17	2.494744e-02	8.019382e-01	0	0	3.297923e+00	1.217258e+01	IFNAR2;LAMP3;GATA3;GAS6;KLHL20;IFNAR1
GO_Biological_Process_2023	COPII-coated Vesicle Budding (GO:0090114)	10/36	2.499610e-02	8.019382e-01	0	0	2.326706e+00	8.583300e+00	SEC23A;TBC1D20;VAPB;CUL3;TRAPPC5;TRAPPC11;KLHL12;MIA3;SEC23B;SEC24C
GO_Biological_Process_2023	Membrane Lipid Biosynthetic Process (GO:0046467)	14/57	2.598466e-02	8.019382e-01	0	0	1.970412e+00	7.192495e+00	CERS3;CERS6;SPHK2;GBGT1;HACD4;SPTLC2;PRKD3;ORMDL2;SPTSSB;ST8SIA6;DEGS2;CSNK1G2;ST3GAL2;CERS2
GO_Biological_Process_2023	Post-Transcriptional Regulation Of Gene Expression (GO:0010608)	14/57	2.598466e-02	8.019382e-01	0	0	1.970412e+00	7.192495e+00	ELP1;RC3H1;TSC1;MSI2;LARP4;SPOUT1;PUM2;RBM3;ATXN2;LARP1;GEMIN5;MAPKAPK5;METTL16;EIF4E
GO_Biological_Process_2023	Regulation Of DNA-templated Transcription (GO:0006355)	302/1922	2.663169e-02	8.019382e-01	0	0	1.140390e+00	4.134658e+00	ZNF296;CCNK;MYT1L;TRRAP;FOXI2;EHMT1;JMJD1C;BACH2;SPIC;PSMD9;ZNF609;RPS6KA5;TRIM28;CREB3L4;ZMIZ2;MYB;AKT1;EPC1;ZNF844;SUPT20H;PKNOX1;ATXN7L3;JUNB;TP63;SMARCC2;ZNF282;HNF1B;RFX1;EBF4;MED4;HCFC1;DKK3;MED7;ZSCAN20;PRKAR1A;RFX5;ZSCAN23;ZSCAN25;HOXB8;ZFPM2;CLOCK;ZSCAN29;SET;MEAF6;CTBP1;AIRE;TSHZ1;BAZ2A;GATA3;GATA1;NHLH2;NUP85;ZNF703;ZBTB7B;HOXC9;HOXC8;KAT14;ZBED3;NKX2-2;HEXIM2;ZNF143;CREBBP;JUN;XBP1;ZNF263;ZNF142;SMARCA5;NFATC3;INO80;PA2G4;GDF6;NR0B2;NFATC4;POU6F1;TADA2B;MMS19;HOXD4;RBAK;RCOR3;SLC2A4RG;RCOR1;VSX1;FANK1;MESP2;RET;TENM1;CSRNP2;GMEB2;SETD3;IFNA2;ZNF44;SGF29;MED16;GLI1;GLI3;PHF8;GLI2;ING2;HINT1;MED13;ZMYM2;MECOM;NCOA2;PARP1;NCOA6;TFEB;FOS;ASH1L;HSFX3;CBFA2T2;MED26;SIRT1;SUPT3H;TOX4;NCOR1;PAX9;WAC;GAS6;MYCBP;MYRF;SPTY2D1;HOXD10;CAMKK2;NSD3;PURA;TCEAL7;RXRA;CUX1;SHOX;BRD9;BRD8;ZIM2;SPDEF;PURG;BRD4;MCRS1;STAT2;ATAD2;WWP1;HIPK2;HEYL;RYBP;NFIA;FOSB;ZNF354A;MAMLD1;ZNF213;ZNF697;GZF1;FOXA1;CCNT2;NAB1;PRDM5;WWC2;ETS2;YY1;FGF7;DACH1;ZNF83;BASP1;ZNF449;ZNF326;KMT5A;PIAS4;KDM2A;ANKRD49;NKX6-2;MSX2;KDM2B;FBXW11;THOC1;ZNF98;MITF;FOXP2;ILF3;BRMS1;PSPC1;KAT6B;TIMELESS;ZNF316;PGR;ZNF799;ADNP;ERG;LMX1B;INO80B;INO80E;ZNF791;CALCA;NOTCH1;MAX;KMT2B;FOXO4;PSEN1;NPAS1;GLIS1;TAF5L;ZFP36L2;GLIS2;NEUROD1;NPAT;SBNO2;SOHLH2;ABL1;E4F1;ZNF423;MAP2K7;UBE2I;CBX3;BICRAL;PHF12;ZBTB11;INHBA;ZFHX4;ESR1;HOPX;NR4A2;MLXIPL;TFCP2;MRGBP;SP2;TLX2;BHLHE40;BCL3;ZNF536;MAFK;SP7;ZNF652;MXD4;CREBZF;CHD8;SIX1;HMGB3;CHD4;CHD3;CHD2;ZNF646;HMG20A;ZNF524;KLF12;ATRX;MSL2;AXIN1;EDF1;FOXL2;SAFB;ETV5;ZFP90;KLF16;TGFBR1;ELF2;CREB1;THRAP3;TRAF6;CRY2;TERF2IP;ZMYND11;HDAC4;NFAT5;SMARCD1;PRKAA1;CAMK2D;USP16;ZNF195;ZBTB42;RNF6;LIN9;INS;ATOH7;REPIN1;MTA1;ERBB4;BAHD1;ZNF506;TBX20;ZNF626;HES1;PCBD2;ZNF500;ZNF740;DRGX;POLR2L;SMARCE1;KDM4C;TAF15;TAF12;FBXL19;TAF10;TBX6;TBX5;HNRNPAB;YY1AP1;REST;TCIM;KANSL1;ZNF736;PDCD4;TAF7;BCOR;NAA15;TAF4;TRIM33
GO_Biological_Process_2023	Body Fluid Secretion (GO:0007589)	5/13	2.757705e-02	8.019382e-01	0	0	3.778199e+00	1.356665e+01	ERBB4;GPAT4;SLC22A2;VIP;ZBTB7B
GO_Biological_Process_2023	Cytoplasmic Sequestering Of Protein (GO:0051220)	5/13	2.757705e-02	8.019382e-01	0	0	3.778199e+00	1.356665e+01	YWHAB;PTPRM;PKD2;NFKBIE;PKD1
GO_Biological_Process_2023	Intraciliary Retrograde Transport (GO:0035721)	5/13	2.757705e-02	8.019382e-01	0	0	3.778199e+00	1.356665e+01	DYNC2H1;IFT140;WDR19;IFT122;TTC21A
GO_Biological_Process_2023	Peptidyl-Methionine Modification (GO:0018206)	5/13	2.757705e-02	8.019382e-01	0	0	3.778199e+00	1.356665e+01	NAA60;NAA30;NAA25;NAA15;METAP2
GO_Biological_Process_2023	Positive Regulation Of Cardiac Muscle Cell Proliferation (GO:0060045)	5/13	2.757705e-02	8.019382e-01	0	0	3.778199e+00	1.356665e+01	NOTCH1;ERBB4;TBX20;GLI1;ZFPM2
GO_Biological_Process_2023	Positive Regulation Of Double-Strand Break Repair Via Nonhomologous End Joining (GO:2001034)	5/13	2.757705e-02	8.019382e-01	0	0	3.778199e+00	1.356665e+01	PARP3;KDM4D;KMT5C;SHLD2;TRAPPC13
GO_Biological_Process_2023	Purine Ribonucleoside Bisphosphate Metabolic Process (GO:0034035)	5/13	2.757705e-02	8.019382e-01	0	0	3.778199e+00	1.356665e+01	SULT1A1;SULT1B1;TPST1;SULT1E1;SULT1C4
GO_Biological_Process_2023	Mammary Gland Development (GO:0030879)	7/22	2.818834e-02	8.019382e-01	0	0	2.821893e+00	1.007090e+01	ERBB4;GPAT4;CAV1;WNT7B;PRL;ZBTB7B;GLI2
GO_Biological_Process_2023	Positive Regulation Of Cilium Assembly (GO:0045724)	7/22	2.818834e-02	8.019382e-01	0	0	2.821893e+00	1.007090e+01	CCDC88A;IFT88;HTT;ZMYND10;MARK4;BBS4;TAPT1
GO_Biological_Process_2023	Histone Ubiquitination (GO:0016574)	4/9	2.826618e-02	8.019382e-01	0	0	4.835236e+00	1.724288e+01	UBE2B;UBE2N;WAC;UBR2
GO_Biological_Process_2023	Mitochondrial DNA Replication (GO:0006264)	4/9	2.826618e-02	8.019382e-01	0	0	4.835236e+00	1.724288e+01	MGME1;RRM1;RRM2B;PRIMPOL
GO_Biological_Process_2023	Mitotic Nuclear Membrane Organization (GO:0101024)	4/9	2.826618e-02	8.019382e-01	0	0	4.835236e+00	1.724288e+01	UBE2I;BROX;RCC1;BANF1
GO_Biological_Process_2023	Mitotic Nuclear Membrane Reassembly (GO:0007084)	4/9	2.826618e-02	8.019382e-01	0	0	4.835236e+00	1.724288e+01	UBE2I;BROX;RCC1;BANF1
GO_Biological_Process_2023	Negative Regulation Of Transcription By RNA Polymerase I (GO:0016479)	4/9	2.826618e-02	8.019382e-01	0	0	4.835236e+00	1.724288e+01	CREBBP;SMARCA5;BAZ2A;NOP53
GO_Biological_Process_2023	Primary Alcohol Catabolic Process (GO:0034310)	4/9	2.826618e-02	8.019382e-01	0	0	4.835236e+00	1.724288e+01	SULT1A1;SULT1B1;SULT1E1;SULT1C4
