Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Translesion Synthesis By POLI R-HSA-5656121	4/17	3.208869e-01	9.999942e-01	0	0	1.513580e+00	1.720436e+00	RFC4;RFC2;POLR1A;RPS27A
Reactome_2022	Translesion Synthesis By POLK R-HSA-5655862	4/17	3.208869e-01	9.999942e-01	0	0	1.513580e+00	1.720436e+00	RFC4;RFC2;POLR1A;RPS27A
Reactome_2022	Tristetraprolin (TTP, ZFP36) Binds And Destabilizes mRNA R-HSA-450513	4/17	3.208869e-01	9.999942e-01	0	0	1.513580e+00	1.720436e+00	EXOSC7;XRN1;EXOSC9;DCP1A
Reactome_2022	Zinc Transporters R-HSA-435354	4/17	3.208869e-01	9.999942e-01	0	0	1.513580e+00	1.720436e+00	SLC30A3;SLC39A10;SLC39A7;SLC39A14
Reactome_2022	Interleukin-3, Interleukin-5 And GM-CSF Signaling R-HSA-512988	9/44	3.212494e-01	9.999942e-01	0	0	1.265118e+00	1.436589e+00	STAT5A;IL3;CSF2;PIK3CA;CLSTN1;GRB2;JAK2;SOS1;JAK1
Reactome_2022	PI3K Cascade R-HSA-109704	9/44	3.212494e-01	9.999942e-01	0	0	1.265118e+00	1.436589e+00	FGF8;PIK3CA;FLT3;TLR9;IRS2;GRB2;PIK3C3;FGFR2;FGFR1
Reactome_2022	Phospholipid Metabolism R-HSA-1483257	38/208	3.253398e-01	9.999942e-01	0	0	1.100257e+00	1.235462e+00	AGPAT5;MTMR10;ABHD4;PITPNB;CPNE6;CLSTN1;LPCAT1;MTMR9;PLA2G3;PCTP;PIK3C2G;TPTE;PLA2G6;AGPAT1;OSBPL10;PGS1;PTDSS1;MFSD2A;DGAT2;PLEKHA1;PLA2G4E;SACM1L;PLA2G4B;CSNK2A2;PLA2G2A;MBOAT1;PLEKHA4;SYNJ2;DGAT2L6;GPCPD1;PITPNM1;SYNJ1;PIK3CA;PITPNM3;PNPLA3;PIK3C3;PNPLA6;PLA2R1
Reactome_2022	Ca2+ Pathway R-HSA-4086398	12/61	3.305188e-01	9.999942e-01	0	0	1.204930e+00	1.333968e+00	PPP3CA;TCF7L2;PPP3R1;TCF7L1;GNAT2;GNG4;FZD6;ITPR2;AXIN2;PLCB1;CALM1;MAP3K7
Reactome_2022	Regulation Of PTEN Gene Transcription R-HSA-8943724	12/61	3.305188e-01	9.999942e-01	0	0	1.204930e+00	1.333968e+00	CBX8;RRAGA;RING1;RRAGC;EED;RRAGB;CBX2;SNAI1;MAPK1;SLC38A9;NR2E1;DPEP3
Reactome_2022	Butyrophilin (BTN) Family Interactions R-HSA-8851680	3/12	3.308621e-01	9.999942e-01	0	0	1.639621e+00	1.813509e+00	BTNL8;BTNL2;XDH
Reactome_2022	Eicosanoids R-HSA-211979	3/12	3.308621e-01	9.999942e-01	0	0	1.639621e+00	1.813509e+00	CYP4F11;CYP4F22;CYP4F8
Reactome_2022	TICAM1-dependent Activation Of IRF3/IRF7 R-HSA-9013973	3/12	3.308621e-01	9.999942e-01	0	0	1.639621e+00	1.813509e+00	TRAF3;RPS27A;IKBKE
Reactome_2022	Translation Of Replicase And Assembly Of Replication Transcription Complex R-HSA-9679504	3/12	3.308621e-01	9.999942e-01	0	0	1.639621e+00	1.813509e+00	MAP1LC3B;CHMP4C;PIK3C3
Reactome_2022	Digestion And Absorption R-HSA-8963743	6/28	3.320145e-01	9.999942e-01	0	0	1.341650e+00	1.479272e+00	LIPF;AMY1C;PIR;GUCA2B;SLC5A1;GUCA2A
Reactome_2022	Downstream Signal Transduction R-HSA-186763	6/28	3.320145e-01	9.999942e-01	0	0	1.341650e+00	1.479272e+00	STAT5A;PIK3CA;PDGFB;GRB2;PLCG1;SOS1
Reactome_2022	Mitophagy R-HSA-5205647	6/28	3.320145e-01	9.999942e-01	0	0	1.341650e+00	1.479272e+00	MAP1LC3B;MTERF3;CSNK2A2;RPS27A;TOMM5;ATG5
Reactome_2022	Formation Of Ternary Complex, And Subsequently, 43S Complex R-HSA-72695	10/50	3.331183e-01	9.999942e-01	0	0	1.229970e+00	1.352054e+00	RPS16;RPS19;RPS7;EIF3L;RPS6;EIF3E;RPS20;RPS27A;EIF3D;RPS12
Reactome_2022	Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530	15/78	3.348485e-01	9.999942e-01	0	0	1.171513e+00	1.281726e+00	FLT3;EGF;CLSTN1;PDGFB;IRS2;EGFR;EREG;BTC;FGF8;PIK3CA;GRB2;SOS1;FGFR2;HBEGF;FGFR1
Reactome_2022	APEX1-Independent Resolution Of AP Sites Via Single Nucleotide Replacement Pathway R-HSA-5649702	2/7	3.367681e-01	9.999942e-01	0	0	1.967436e+00	2.141280e+00	NEIL2;POLG2
Reactome_2022	Activated NTRK3 Signals Thru RAS R-HSA-9034864	2/7	3.367681e-01	9.999942e-01	0	0	1.967436e+00	2.141280e+00	GRB2;SOS1
Reactome_2022	Activation Of RAC1 Downstream Of NMDARs R-HSA-9619229	2/7	3.367681e-01	9.999942e-01	0	0	1.967436e+00	2.141280e+00	ARHGEF7;CALM1
Reactome_2022	Anchoring Fibril Formation R-HSA-2214320	2/7	3.367681e-01	9.999942e-01	0	0	1.967436e+00	2.141280e+00	LAMB3;LAMC2
Reactome_2022	Cation-coupled Chloride Cotransporters R-HSA-426117	2/7	3.367681e-01	9.999942e-01	0	0	1.967436e+00	2.141280e+00	SLC12A3;SLC12A1
Reactome_2022	ChREBP Activates Metabolic Gene Expression R-HSA-163765	2/7	3.367681e-01	9.999942e-01	0	0	1.967436e+00	2.141280e+00	PKLR;AGPAT1
Reactome_2022	FLT3 Signaling By CBL Mutants R-HSA-9706377	2/7	3.367681e-01	9.999942e-01	0	0	1.967436e+00	2.141280e+00	FLT3;RPS27A
Reactome_2022	Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) Bind RNA R-HSA-428359	2/7	3.367681e-01	9.999942e-01	0	0	1.967436e+00	2.141280e+00	IGF2BP2;CD44
Reactome_2022	Nectin/Necl Trans Heterodimerization R-HSA-420597	2/7	3.367681e-01	9.999942e-01	0	0	1.967436e+00	2.141280e+00	PVR;NECTIN1
Reactome_2022	RSK Activation R-HSA-444257	2/7	3.367681e-01	9.999942e-01	0	0	1.967436e+00	2.141280e+00	RPS6KA6;MAPK1
Reactome_2022	Vitamin C (Ascorbate) Metabolism R-HSA-196836	2/7	3.367681e-01	9.999942e-01	0	0	1.967436e+00	2.141280e+00	SLC23A1;SLC2A1
Reactome_2022	Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656	16/84	3.418278e-01	9.999942e-01	0	0	1.157725e+00	1.242758e+00	RB1;LIN54;CDKN1A;LIN37;CDC25B;CCNA2;RBL2;PSMD7;CCNE2;PSMB2;PSMD2;PSMB1;E2F1;E2F4;SKP2;RPS27A
Reactome_2022	Digestion R-HSA-8935690	5/23	3.463496e-01	9.999942e-01	0	0	1.366420e+00	1.448824e+00	LIPF;AMY1C;PIR;GUCA2B;GUCA2A
Reactome_2022	Signaling By NTRK2 (TRKB) R-HSA-9006115	5/23	3.463496e-01	9.999942e-01	0	0	1.366420e+00	1.448824e+00	NTRK2;PIK3CA;GRB2;PLCG1;SOS1
Reactome_2022	Canonical Retinoid Cycle In Rods (Twilight Vision) R-HSA-2453902	5/23	3.463496e-01	9.999942e-01	0	0	1.366420e+00	1.448824e+00	ABCA4;RBP1;SDR9C7;LRAT;RLBP1
Reactome_2022	Eukaryotic Translation Elongation R-HSA-156842	17/90	3.482107e-01	9.999942e-01	0	0	1.145825e+00	1.208786e+00	RPL4;RPL5;RPL30;RPL3;RPS7;RPS6;RPL11;RPL35A;EEF1A1;EEF1G;RPS16;RPS19;RPL38;RPS20;RPS27A;RPL39;RPS12
Reactome_2022	rRNA Processing R-HSA-72312	36/199	3.545263e-01	9.999942e-01	0	0	1.086924e+00	1.127111e+00	RPL4;RPL5;RPL30;RPL3;RPL11;SNU13;WDR46;EXOSC7;RPS16;RPS19;ERI1;EXOSC9;PES1;BMS1;RPL38;RPS27A;RPP14;RPL39;DCAF13;RPS12;UTP6;NSUN4;RPS7;RIOK3;DIMT1;TEX10;RPS6;RPP40;RPL35A;RRP1B;WDR12;BYSL;BOP1;MPHOSPH10;RPS20;NOL12
Reactome_2022	Diseases Of DNA Repair R-HSA-9675135	10/51	3.572101e-01	9.999942e-01	0	0	1.199899e+00	1.235213e+00	MSH6;RAD51B;RAD51AP1;BLM;WRN;RFC4;EXO1;RFC2;POLR1A;BRCA2
Reactome_2022	IRS-related Events Triggered By IGF1R R-HSA-2428928	10/51	3.572101e-01	9.999942e-01	0	0	1.199899e+00	1.235213e+00	FGF8;PIK3CA;FLT3;TLR9;IRS2;PIK3C3;GRB2;SOS1;FGFR2;FGFR1
Reactome_2022	Homology Directed Repair R-HSA-5693538	22/119	3.578464e-01	9.999942e-01	0	0	1.115987e+00	1.146846e+00	GEN1;TIPIN;BLM;RFC4;RFC2;ABRAXAS1;RNF8;BRCA2;RAD51AP1;CCNA2;RAD51B;WRN;SLX4;EME1;EXO1;POLR1A;CHEK1;UIMC1;SLX1A;CLSPN;RPS27A;POLH
Reactome_2022	RET Signaling R-HSA-8853659	8/40	3.616132e-01	9.999942e-01	0	0	1.229834e+00	1.250963e+00	MAPK7;DOK4;PIK3CA;CLSTN1;IRS2;GRB2;PLCG1;SOS1
Reactome_2022	Signaling By FGFR4 R-HSA-5654743	8/40	3.616132e-01	9.999942e-01	0	0	1.229834e+00	1.250963e+00	FGF8;PIK3CA;MKNK1;MAPK1;GRB2;PLCG1;RPS27A;SOS1
Reactome_2022	Recycling Of Bile Acids And Salts R-HSA-159418	4/18	3.624438e-01	9.999942e-01	0	0	1.405383e+00	1.426303e+00	ABCC3;STARD5;NR1H4;BAAT
Reactome_2022	Downstream Signaling Of Activated FGFR2 R-HSA-5654696	6/29	3.644399e-01	9.999942e-01	0	0	1.283240e+00	1.295294e+00	FGF8;PIK3CA;GRB2;PLCG1;SOS1;FGFR2
Reactome_2022	Myogenesis R-HSA-525793	6/29	3.644399e-01	9.999942e-01	0	0	1.283240e+00	1.295294e+00	SPAG9;TCF7L2;CDH4;TCF7L1;MYOD1;TCF12
Reactome_2022	Peroxisomal Lipid Metabolism R-HSA-390918	6/29	3.644399e-01	9.999942e-01	0	0	1.283240e+00	1.295294e+00	PHYH;NUDT7;AMACR;MLYCD;ABCD1;SLC27A2
Reactome_2022	Surfactant Metabolism R-HSA-5683826	6/29	3.644399e-01	9.999942e-01	0	0	1.283240e+00	1.295294e+00	SLC34A2;DMBT1;SFTPC;GATA6;LMCD1;PGA5
Reactome_2022	SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339	20/108	3.645543e-01	9.999942e-01	0	0	1.118236e+00	1.128389e+00	RPL4;RPL5;RPL30;RPL3;RPS7;RPS6;SSR3;RPL11;RPL35A;DDOST;SPCS3;RPS16;RPS19;SRPRA;SRPRB;RPL38;RPS20;RPS27A;RPL39;RPS12
Reactome_2022	M Phase R-HSA-68886	67/380	3.713620e-01	9.999942e-01	0	0	1.053618e+00	1.043691e+00	RB1;CEP57;ERCC6L;BUB1B;LMNB1;CDC20;PSMD7;PTTG1;TUBB3;CDC26;PSMD2;NUF2;FBXO5;NINL;TMPO;OFD1;SEC13;CEP135;CSNK2A2;PPP2R5B;KNL1;MASTL;LEMD2;TUBA4B;NUP93;SGO1;TUBB2B;KIF2A;ESPL1;GORASP2;ZW10;CHMP4C;ANAPC4;KIF2C;KIF20A;MCPH1;RAB1A;CDCA5;CDCA8;NCAPG;HDAC8;CENPA;NCAPH;SKA1;AURKB;CCNB2;PSMB2;PSMB1;MAPK1;RPS27A;BUB1;CEP78;PLK4;CENPT;NEK6;CEP152;PLK1;NDC80;CENPE;CENPI;CENPJ;CENPK;CDK1;CENPM;NCAPD2;SPC24;SPC25
Reactome_2022	Glycosaminoglycan Metabolism R-HSA-1630316	22/120	3.736615e-01	9.999942e-01	0	0	1.104533e+00	1.087307e+00	B4GALT2;SLC35B2;CHPF;B3GAT3;HMMR;GNS;PAPSS1;EXT1;GLB1L;GLB1;HYAL2;GPC1;HYAL3;ST3GAL4;B3GNT3;GPC3;B3GNT2;CHST14;FMOD;CHST5;B4GALT4;CD44
Reactome_2022	Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505	7/35	3.782172e-01	9.999942e-01	0	0	1.229766e+00	1.195685e+00	RAP1B;CA1;MTAP;CAPZA1;TCP1;SNRPA1;LMNB1
Reactome_2022	Impaired BRCA2 Binding To RAD51 R-HSA-9709570	7/35	3.782172e-01	9.999942e-01	0	0	1.229766e+00	1.195685e+00	BLM;WRN;RFC4;EXO1;RFC2;POLR1A;BRCA2
Reactome_2022	Plasma Lipoprotein Clearance R-HSA-8964043	7/35	3.782172e-01	9.999942e-01	0	0	1.229766e+00	1.195685e+00	SCARB1;AMN;SOAT2;PCSK9;NR1H3;VLDLR;RPS27A
Reactome_2022	RUNX1 Interacts With Co-Factors Whose Precise Effect On RUNX1 Targets Is Not Known R-HSA-8939243	7/35	3.782172e-01	9.999942e-01	0	0	1.229766e+00	1.195685e+00	CBX8;SMARCB1;SMARCD3;CBFB;RING1;CBX2;CSNK2A2
Reactome_2022	Regulation Of TNFR1 Signaling R-HSA-5357905	7/35	3.782172e-01	9.999942e-01	0	0	1.229766e+00	1.195685e+00	USP4;USP2;OTULIN;IKBKG;RPS27A;BIRC2;TNFRSF1A
Reactome_2022	Peptide Chain Elongation R-HSA-156902	16/86	3.792434e-01	9.999942e-01	0	0	1.124512e+00	1.090301e+00	RPL4;RPL5;RPL30;RPL3;RPS7;RPS6;RPL11;RPL35A;EEF1A1;RPS16;RPS19;RPL38;RPS20;RPS27A;RPL39;RPS12
Reactome_2022	Chk1/Chk2(Cds1) Mediated Inactivation Of Cyclin B:Cdk1 Complex R-HSA-75035	3/13	3.809054e-01	9.999942e-01	0	0	1.475570e+00	1.424227e+00	CHEK1;CDK1;CDC25C
Reactome_2022	Defective EXT1 Causes Exostoses 1, TRPS2 And CHDS R-HSA-3656253	3/13	3.809054e-01	9.999942e-01	0	0	1.475570e+00	1.424227e+00	EXT1;GPC1;GPC3
Reactome_2022	Defects In Cobalamin (B12) Metabolism R-HSA-3296469	3/13	3.809054e-01	9.999942e-01	0	0	1.475570e+00	1.424227e+00	AMN;LMBRD1;CD320
Reactome_2022	Glutamate And Glutamine Metabolism R-HSA-8964539	3/13	3.809054e-01	9.999942e-01	0	0	1.475570e+00	1.424227e+00	PYCR1;KYAT1;RIMKLB
Reactome_2022	Mitochondrial Iron-Sulfur Cluster Biogenesis R-HSA-1362409	3/13	3.809054e-01	9.999942e-01	0	0	1.475570e+00	1.424227e+00	SLC25A37;FXN;ISCU
Reactome_2022	Synthesis, Secretion, And Inactivation Of Glucose-dependent Insulinotropic Polypeptide (GIP) R-HSA-400511	3/13	3.809054e-01	9.999942e-01	0	0	1.475570e+00	1.424227e+00	PCSK1;SPCS3;PAX6
Reactome_2022	TNFR1-induced Proapoptotic Signaling R-HSA-5357786	3/13	3.809054e-01	9.999942e-01	0	0	1.475570e+00	1.424227e+00	USP4;USP2;TNFRSF1A
Reactome_2022	Trafficking And Processing Of Endosomal TLR R-HSA-1679131	3/13	3.809054e-01	9.999942e-01	0	0	1.475570e+00	1.424227e+00	TLR9;CTSV;HSP90B1
Reactome_2022	Alpha-Linolenic (Omega3) And Linoleic (Omega6) Acid Metabolism R-HSA-2046104	3/13	3.809054e-01	9.999942e-01	0	0	1.475570e+00	1.424227e+00	ELOVL1;FADS2;ABCD1
Reactome_2022	RHOB GTPase Cycle R-HSA-9013026	13/69	3.811387e-01	9.999942e-01	0	0	1.142030e+00	1.101593e+00	ARHGEF10;PRPF38B;ROCK1;PKN3;ROCK2;ARHGDIG;IQGAP3;ABR;DIAPH1;DEPDC1B;OPHN1;ARHGEF3;ARHGEF2
Reactome_2022	IGF1R Signaling Cascade R-HSA-2428924	10/52	3.815224e-01	9.999942e-01	0	0	1.171259e+00	1.128608e+00	FGF8;PIK3CA;FLT3;TLR9;IRS2;PIK3C3;GRB2;SOS1;FGFR2;FGFR1
Reactome_2022	Signaling By PDGF R-HSA-186797	10/52	3.815224e-01	9.999942e-01	0	0	1.171259e+00	1.128608e+00	STAT5A;PIK3CA;COL4A4;PDGFB;COL9A3;GRB2;COL6A5;PLCG1;COL9A2;SOS1
Reactome_2022	APC/C:Cdc20 Mediated Degradation Of Cyclin B R-HSA-174048	5/24	3.825973e-01	9.999942e-01	0	0	1.294425e+00	1.243648e+00	CDC20;CDC26;CDK1;ANAPC4;RPS27A
Reactome_2022	Downstream Signaling Of Activated FGFR3 R-HSA-5654708	5/24	3.825973e-01	9.999942e-01	0	0	1.294425e+00	1.243648e+00	FGF8;PIK3CA;GRB2;PLCG1;SOS1
Reactome_2022	mTORC1-mediated Signaling R-HSA-166208	5/24	3.825973e-01	9.999942e-01	0	0	1.294425e+00	1.243648e+00	RRAGA;RRAGC;RRAGB;RPS6;SLC38A9
Reactome_2022	MTOR Signaling R-HSA-165159	8/41	3.892105e-01	9.999942e-01	0	0	1.192494e+00	1.125279e+00	PRKAB2;RRAGA;CAB39;RRAGC;RRAGB;RPS6;SLC38A9;PRKAG3
Reactome_2022	Regulation Of Beta-Cell Development R-HSA-186712	8/41	3.892105e-01	9.999942e-01	0	0	1.192494e+00	1.125279e+00	PKLR;ONECUT1;PAX6;INSM1;RBPJ;NKX6-1;PTF1A;FOXA2
Reactome_2022	Formation Of A Pool Of Free 40S Subunits R-HSA-72689	18/98	3.893793e-01	9.999942e-01	0	0	1.106930e+00	1.044058e+00	RPL4;RPL5;RPL30;RPL3;RPS7;RPS6;RPL11;RPL35A;RPS16;RPS19;EIF3L;RPL38;RPS20;EIF3E;RPS27A;RPL39;EIF3D;RPS12
Reactome_2022	Recognition Of DNA Damage By PCNA-containing Replication Complex R-HSA-110314	6/30	3.970013e-01	9.999942e-01	0	0	1.229698e+00	1.136014e+00	RFC4;RFC2;POLR1A;RPS27A;DTL;CUL4B
Reactome_2022	Tight Junction Interactions R-HSA-420029	6/30	3.970013e-01	9.999942e-01	0	0	1.229698e+00	1.136014e+00	CLDN10;CLDN8;CLDN23;PARD6G;CLDN18;CLDN2
Reactome_2022	PPARA Activates Gene Expression R-HSA-1989781	21/116	4.019574e-01	9.999942e-01	0	0	1.087495e+00	9.911526e-01	SMARCD3;MED8;FHL2;NR1H4;NR1H3;CCNC;MED27;CYP7A1;NPAS2;MED18;MED17;RXRB;FABP1;CDK8;MED30;CPT2;FAM120B;MED20;AHRR;ANGPTL4;TBL1X
Reactome_2022	CREB3 Factors Activate Genes R-HSA-8874211	2/8	4.026195e-01	9.999942e-01	0	0	1.639432e+00	1.491495e+00	CREB3L2;CREBRF
Reactome_2022	Fatty Acids Bound To GPR40 (FFAR1) Regulate Insulin Secretion R-HSA-434316	2/8	4.026195e-01	9.999942e-01	0	0	1.639432e+00	1.491495e+00	GNA15;PLCB1
Reactome_2022	Formyl Peptide Receptors Bind Formyl Peptides And Many Other Ligands R-HSA-444473	2/8	4.026195e-01	9.999942e-01	0	0	1.639432e+00	1.491495e+00	SAA2;FPR2
Reactome_2022	RUNX3 Regulates WNT Signaling R-HSA-8951430	2/8	4.026195e-01	9.999942e-01	0	0	1.639432e+00	1.491495e+00	TCF7L2;TCF7L1
Reactome_2022	RUNX3 Regulates YAP1-mediated Transcription R-HSA-8951671	2/8	4.026195e-01	9.999942e-01	0	0	1.639432e+00	1.491495e+00	YAP1;TEAD3
Reactome_2022	Relaxin Receptors R-HSA-444821	2/8	4.026195e-01	9.999942e-01	0	0	1.639432e+00	1.491495e+00	RXFP4;RXFP1
Reactome_2022	SHC-related Events Triggered By IGF1R R-HSA-2428933	2/8	4.026195e-01	9.999942e-01	0	0	1.639432e+00	1.491495e+00	GRB2;SOS1
Reactome_2022	Synthesis Of UDP-N-acetyl-glucosamine R-HSA-446210	2/8	4.026195e-01	9.999942e-01	0	0	1.639432e+00	1.491495e+00	NAGK;PGM3
Reactome_2022	Transport Of RCbl Within Body R-HSA-9758890	2/8	4.026195e-01	9.999942e-01	0	0	1.639432e+00	1.491495e+00	LMBRD1;CD320
Reactome_2022	Ubiquinol Biosynthesis R-HSA-2142789	2/8	4.026195e-01	9.999942e-01	0	0	1.639432e+00	1.491495e+00	COQ3;COQ9
Reactome_2022	RHO GTPases Activate ROCKs R-HSA-5627117	4/19	4.038867e-01	9.999942e-01	0	0	1.311611e+00	1.189134e+00	ROCK1;ROCK2;LIMK2;MYH10
Reactome_2022	TICAM1, RIP1-mediated IKK Complex Recruitment R-HSA-168927	4/19	4.038867e-01	9.999942e-01	0	0	1.311611e+00	1.189134e+00	IKBKG;UBE2V1;RPS27A;BIRC2
Reactome_2022	Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192	10/53	4.059564e-01	9.999942e-01	0	0	1.143951e+00	1.031283e+00	FGF8;PIK3CA;FLT3;TLR9;IRS2;PIK3C3;GRB2;SOS1;FGFR2;FGFR1
Reactome_2022	CLEC7A (Dectin-1) Signaling R-HSA-5607764	18/99	4.071927e-01	9.999942e-01	0	0	1.093198e+00	9.822046e-01	CCL22;ITPR2;NFKB1;NFKB2;RELB;PPP3CA;PPP3R1;PSMD7;PSMB2;PSMD2;PSMB1;UBA3;UBE2V1;TAB1;IKBKG;CALM1;RPS27A;MAP3K7
Reactome_2022	RHO GTPases Activate WASPs And WAVEs R-HSA-5663213	7/36	4.080277e-01	9.999942e-01	0	0	1.187289e+00	1.064309e+00	NCKIPSD;ABI1;ARPC4-TTLL3;MAPK1;GRB2;WASF2;WASF3
Reactome_2022	Signaling By FGFR1 In Disease R-HSA-5655302	7/36	4.080277e-01	9.999942e-01	0	0	1.187289e+00	1.064309e+00	STAT5A;FGF8;PIK3CA;GRB2;PLCG1;SOS1;FGFR1
Reactome_2022	Cyclin E Associated Events During G1/S Transition R-HSA-69202	15/82	4.126757e-01	9.999942e-01	0	0	1.101306e+00	9.747587e-01	RB1;LIN54;CDKN1A;LIN37;CCNA2;RBL2;PSMD7;CCNE2;PSMB2;PSMD2;PSMB1;E2F1;E2F4;SKP2;RPS27A
Reactome_2022	RND1 GTPase Cycle R-HSA-9696273	8/42	4.168672e-01	9.999942e-01	0	0	1.157351e+00	1.012668e+00	DEPDC1B;DST;KIDINS220;PLEKHG5;KIF14;MUC13;RRAS2;EPHA2
Reactome_2022	Signaling By FGFR2 In Disease R-HSA-5655253	8/42	4.168672e-01	9.999942e-01	0	0	1.157351e+00	1.012668e+00	FGF8;PIK3CA;POLR2C;POLR2F;GRB2;PLCG1;SOS1;FGFR2
Reactome_2022	tRNA Aminoacylation R-HSA-379724	8/42	4.168672e-01	9.999942e-01	0	0	1.157351e+00	1.012668e+00	RARS2;LARS2;AARS2;PARS2;MARS2;YARS2;CARS2;FARSB
Reactome_2022	Cytochrome P450 - Arranged By Substrate Type R-HSA-211897	12/65	4.183864e-01	9.999942e-01	0	0	1.113723e+00	9.704425e-01	CYP27A1;CYP27B1;CYP2C9;CYP26C1;NR1H4;AHRR;CYP46A1;CYP4F22;CYP4F11;CYP4F8;CYP2C18;CYP7A1
Reactome_2022	Basigin Interactions R-HSA-210991	5/25	4.187456e-01	9.999942e-01	0	0	1.229630e+00	1.070382e+00	SLC7A5;MMP1;ITGA6;SLC7A11;SLC7A10
Reactome_2022	TRAF6 Mediated NF-kB Activation R-HSA-933542	5/25	4.187456e-01	9.999942e-01	0	0	1.229630e+00	1.070382e+00	S100A12;SAA2;IKBKG;NFKB1;NFKB2
Reactome_2022	Antigen Activates B Cell Receptor Leading To Second Messenger Generation R-HSA-983695	6/31	4.294733e-01	9.999942e-01	0	0	1.180439e+00	9.977017e-01	STIM1;CLSTN1;ITPR2;GRB2;CALM1;SOS1
Reactome_2022	Diseases Associated With TLR Signaling Cascade R-HSA-5602358	6/31	4.294733e-01	9.999942e-01	0	0	1.180439e+00	9.977017e-01	S100A1;TRAF3;IKBKG;IRAK4;NFKB1;NFKB2
Reactome_2022	Heme Biosynthesis R-HSA-189451	3/14	4.300548e-01	9.999942e-01	0	0	1.341347e+00	1.131885e+00	UROD;UROS;CPOX
Reactome_2022	Mismatch Repair (MMR) Directed By MSH2:MSH6 (MutSalpha) R-HSA-5358565	3/14	4.300548e-01	9.999942e-01	0	0	1.341347e+00	1.131885e+00	MSH6;EXO1;POLR1A
Reactome_2022	Physiological Factors R-HSA-5578768	3/14	4.300548e-01	9.999942e-01	0	0	1.341347e+00	1.131885e+00	MMP12;NPPC;NKX2-5
Reactome_2022	Repression Of WNT Target Genes R-HSA-4641265	3/14	4.300548e-01	9.999942e-01	0	0	1.341347e+00	1.131885e+00	TCF7L2;TCF7L1;AXIN2
Reactome_2022	Role Of LAT2/NTAL/LAB On Calcium Mobilization R-HSA-2730905	3/14	4.300548e-01	9.999942e-01	0	0	1.341347e+00	1.131885e+00	PIK3CA;GRB2;SOS1
Reactome_2022	Tryptophan Catabolism R-HSA-71240	3/14	4.300548e-01	9.999942e-01	0	0	1.341347e+00	1.131885e+00	SLC7A5;KYAT1;IDO2
Reactome_2022	Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206	21/118	4.349331e-01	9.999942e-01	0	0	1.064943e+00	8.866323e-01	SMARCD3;MED8;FHL2;NR1H4;NR1H3;CCNC;MED27;CYP7A1;NPAS2;MED18;MED17;RXRB;FABP1;CDK8;MED30;CPT2;FAM120B;MED20;AHRR;ANGPTL4;TBL1X
Reactome_2022	Early SARS-CoV-2 Infection Events R-HSA-9772572	7/37	4.377565e-01	9.999942e-01	0	0	1.147643e+00	9.480593e-01	RB1;MAP1LC3B;GPC1;GPC3;CHMP4C;PIK3C3;ISCU
Reactome_2022	FLT3 Signaling R-HSA-9607240	7/37	4.377565e-01	9.999942e-01	0	0	1.147643e+00	9.480593e-01	STAT5A;PIK3CA;FLT3;GRB2;RPS27A;SOCS6;SOS1
Reactome_2022	RND2 GTPase Cycle R-HSA-9696270	8/43	4.444481e-01	9.999942e-01	0	0	1.124216e+00	9.116518e-01	NISCH;DEPDC1B;DST;KIDINS220;KIF14;MUC13;RND2;EPHA2
Reactome_2022	Voltage Gated Potassium Channels R-HSA-1296072	8/43	4.444481e-01	9.999942e-01	0	0	1.124216e+00	9.116518e-01	KCNG1;KCNH2;KCNV2;KCNH4;KCNG4;KCNH5;KCNS1;KCNB2
Reactome_2022	Aberrant Regulation Of Mitotic Exit In Cancer Due To RB1 Defects R-HSA-9687136	4/20	4.447850e-01	9.999942e-01	0	0	1.229562e+00	9.961467e-01	RB1;CDC26;ANAPC4;SKP2
Reactome_2022	CD209 (DC-SIGN) Signaling R-HSA-5621575	4/20	4.447850e-01	9.999942e-01	0	0	1.229562e+00	9.961467e-01	RNASE3;ARHGEF7;NFKB1;RELB
Reactome_2022	FGFR2 Ligand Binding And Activation R-HSA-190241	4/20	4.447850e-01	9.999942e-01	0	0	1.229562e+00	9.961467e-01	FGFBP1;FGF8;FGFBP3;FGFR2
Reactome_2022	Phosphorylation Of APC/C R-HSA-176412	4/20	4.447850e-01	9.999942e-01	0	0	1.229562e+00	9.961467e-01	CDC26;PLK1;CDK1;ANAPC4
Reactome_2022	Regulation Of Gene Expression In Beta Cells R-HSA-210745	4/20	4.447850e-01	9.999942e-01	0	0	1.229562e+00	9.961467e-01	PKLR;PAX6;NKX6-1;FOXA2
Reactome_2022	SHC-mediated cascade:FGFR1 R-HSA-5654688	4/20	4.447850e-01	9.999942e-01	0	0	1.229562e+00	9.961467e-01	FGF8;GRB2;SOS1;FGFR1
