names	scores	logfoldchanges	pvals	pvals_adj
LYL1	0.03334848	-0.12897126	0.9733966958796152	1.0
FAM237B	0.031192075	-0.064250164	0.9751163599570226	1.0
AC005358.2	0.03117371	-0.3292183	0.9751310062911992	1.0
LINC02328	0.03117371	-0.33796656	0.9751310062911992	1.0
LINC02446	0.03117371	-0.498211	0.9751310062911992	1.0
AC020763.1	0.03117371	-0.31336743	0.9751310062911992	1.0
LINC00539	0.03117371	-0.34659705	0.9751310062911992	1.0
LIN28A	0.03117371	-0.3898033	0.9751310062911992	1.0
DCAF12L2	0.0310023	-0.25148085	0.975267705813877	1.0
AC104170.1	0.0310023	-0.3302773	0.975267705813877	1.0
LINC02273	0.0310023	-0.57285595	0.975267705813877	1.0
VSIG4	0.030884454	-0.5448442	0.9753616871573515	1.0
TIGIT	0.029015778		0.976852007599909	1.0
LILRB5	0.028405128	-0.17173836	0.9773390342625045	1.0
AC005304.2	0.028402068	-0.27973726	0.9773414755203387	1.0
TRBV28	0.028402068	-0.45252544	0.9773414755203387	1.0
SLC24A2	0.028402068	-0.5189121	0.9773414755203387	1.0
AL139424.1	0.028402068	-0.35718253	0.9773414755203387	1.0
PRR25	0.028402068	-0.32105523	0.9773414755203387	1.0
AF127577.3	0.028402068	-0.3206756	0.9773414755203387	1.0
AC007491.1	0.028402068	-0.38099998	0.9773414755203387	1.0
CCL26	0.028242901	-0.23805246	0.9774684212196387	1.0
LAIR2	0.028236778	-0.4246888	0.9774733037579518	1.0
LINC00412	0.028230658	-0.28052655	0.9774781862971089	1.0
CD207	0.028230658	-0.20355254	0.9774781862971089	1.0
AL158847.1	0.028059246	-0.30212876	0.9776148977354274	1.0
LINC01118	0.028056186	-0.06193922	0.9776173390170994	1.0
AC026726.1	0.027887836	-0.30083025	0.9777516098312807	1.0
LY86	0.027162403	-0.060830057	0.9783302021388701	1.0
XIRP1	0.025630424	-0.26178166	0.9795521187651929	1.0
AC013553.3	0.025630424	-0.416388	0.9795521187651929	1.0
AC069360.1	0.025630424	-1.1820381	0.9795521187651929	1.0
AC112721.2	0.025630424	-1.1820381	0.9795521187651929	1.0
IGLV2-18	0.025630424	-1.1820381	0.9795521187651929	1.0
IL12B	0.025630424	-0.56156963	0.9795521187651929	1.0
